Date,SSE PLC,Orsted,Iberdrola SA,E.ON SE,Siemens Gamesa Renewable Energy S.A.,Duke Energy,Endesa S.a.,Enel spA,Engie SA,General Electric Company,ABB ltd,Alliant Energy corp,China Longyuan power group corp,nextera energy inc,Siemens AG,RWE AG,SKF AB,Verbund AG,NextEra Energy partners LP,Koninklijke DSM N.V.,SP 500,portfolio,SP 500 values,portfolio values,portfolio values R,SP 500 values R
2019-09-09,0.029501741,-0.049955923,-0.023122613,0.032405777,0.097338101,0.001493174,-0.008898347,-0.004229607,0.001098499,0.072330654,0.046248715,-0.011672331,0.010964912,-0.007495212,0.049669949,-0.023542601,0.068048255,-0.014842374,-0.015824006,-0.029462738,0.006572743,0.01,322.89,363.6780733,124.1040834,115.1
2019-09-02,-0.00086881,0.050632894,0.008126604,0.006499645,0.021095335,0.01099849,0.009841634,0.003942978,-0.012296564,0.055757576,0.023133544,-0.003622555,0.05800464,0.004838415,0.016499835,0.034003091,0.020839835,-0.001851815,0.011121951,0.020335986,0.01966148,0.02,320.78,359.7201796,122.9839605,116.5
2019-08-26,0.024021352,-0.008873911,0.009935205,0.039813222,0.008592471,0.022040996,0.013003945,0.059617548,0.030178838,0.035131744,0.03257329,0.015685554,0.0486618,-0.012708392,0.033537972,0.027391822,0.071380262,0.004651163,0.033682895,0.024920707,0.015451431,0.03,314.6,353.7587659,124.3932667,118.55
2019-08-19,0.01535682,-0.03456429,0.001514168,-0.019990366,-0.003262643,0.010805392,-0.016204733,-0.009864757,-0.003341998,-0.093287827,-0.002707093,0.000193647,-0.061643836,0.020089146,0.022909641,-0.016015625,0.01302268,-0.002782968,0.009981707,0.026511628,-0.014811984,-0.01,309.81,344.9077689,126.4918069,118.9
2019-08-12,0.01142074,0.033587786,0.048537083,-0.015763897,-0.007689195,0.000222841,0.017353667,0.041252485,0.013930723,-0.039344262,0.022702104,0.002718955,-0.01793722,0.004850351,-0.037173889,-0.002726919,-0.025058471,0.021800986,-0.003046344,-0.037600716,0.014788003,0,314.47,347.3965404,128.5387894,120.61
2019-08-05,-0.002733485,0.046325879,0.018244804,-0.083532479,0.018129378,0.018497503,0.015418413,-0.026137464,-0.028174168,-0.085,-0.030595813,0.027129483,-0.084188912,0.023981798,-0.034382095,0.022709163,-0.028246792,0.041460966,0.000609693,-0.00178731,0.014974279,-0.01,309.89,346.8409565,128.0099687,122.02
2019-07-29,0.003657979,0.008376308,0.007914339,-0.027569452,-0.21810567,0.013922449,0.003980539,-0.001932367,-0.027402135,-0.048525214,-0.00267666,0.00682868,0.051835853,0.010709012,-0.082622496,0.031648171,-0.067232015,0.03409559,0.001628292,-0.018421053,-0.058515175,-0.02,305.31,349.854453,128.9276267,120.99
2019-07-22,-0.056514236,-0.021437635,0.009398496,0.001375079,0.018038701,-0.017410967,-0.013094675,-0.01240458,0.021818182,0.046812749,-0.014767932,-0.002803905,-0.029350105,-0.002670081,0.013266332,0.017565872,0.0245114,0.02683436,-0.029626703,0.007512152,0.011950309,0,324.29,355.5411533,127.9611043,119.14
2019-07-15,0.013111888,0.041365744,-0.004444444,0.003715893,0.016333333,-0.002818489,0.015514229,-0.0252674,-0.009722722,-0.031822565,0.002644104,0.001604855,-0.036363636,0.004790878,-0.002006018,0.040469974,0.029383525,0.046971026,0.010578903,0.008017817,-0.009476329,0.01,320.46,355.7714708,131.0020558,122.46
2019-07-08,-0.005649718,0.028359195,-0.009269988,-0.02403896,0.013513514,-0.010927743,-0.01699355,0.00796875,0.008717762,-0.012380952,-0.027263374,-0.002002062,-0.044401544,0.002979174,-0.028643804,-0.006914434,-0.028846117,-0.012570395,0.013349495,-0.000890076,0.013240324,-0.01,323.53,353.613423,132.2262754,121.53
2019-07-01,0.02540107,0.043692828,-0.015514488,0.00846395,0.006118287,0.01631913,0.015037593,0.042345277,0.03185907,0,-0.029455816,0.01772614,0.033932136,0.015864493,-0.020984357,0.067835718,-0.055929739,-0.02162852,0.024663192,0.033578657,0.003923436,0.01,319.3,356.3915814,131.5681197,120.14
2019-06-24,0.009446694,0.027144409,-0.020558659,-0.034795764,-0.056143728,-0.014408578,-0.048800968,-0.014762516,-0.011851852,0.001908397,0.007038713,-0.017614032,-0.001992032,-0.012960751,-0.005501802,-0.04705365,0.001466276,0.023881871,-0.022091609,-0.007305936,0.006879134,-0.01,318.05,352.1773459,131.9242146,118.18
2019-06-17,-0.009358289,-0.02505295,-0.000893056,-0.000604778,0.043521928,0.018891544,-0.000840731,0.026688633,0.042068699,0.024437928,0.056293149,-0.00080002,0.004,0.002850773,0.01345895,-0.00655308,0.081509714,-0.002598506,0.059935576,0.020979021,0.014756264,0.02,315.88,356.5442196,133.3776952,122.11
2019-06-10,0.001338688,0.011059601,0.009921082,0.001918804,0.027873365,0.009535846,0.008905895,0.030385334,-0.019674612,0.0250501,-0.020800832,0.020408163,-0.005964215,0.01257404,-0.00057648,-0.032135307,0.008637178,0.033109597,0.000860052,0.029764762,0.001384206,0.01,311.28,350.4475793,135.2161359,125.98
2019-06-03,0.038942976,0.052177156,0.06687515,0.062218408,0.020723569,0.016703656,0.056925193,0.057630162,0.061445783,0.05720339,0.057755776,0.032448399,0.016161616,0.031179011,0.026227569,0.073536087,0.059661037,-0.038709656,0.051073401,0.033234127,0.052445619,0.04,310.85,347.8009694,135.6635623,127.72
2019-05-27,0.039017341,-0.022743991,-0.016094675,-0.011557629,-0.010083449,-0.036031978,-0.027886796,-0.037830368,-0.013470681,-0.001058201,-0.034519384,-0.025862109,0.033402923,-0.025372415,-0.034279185,-0.03715035,-0.031198686,-0.010638298,-0.040962268,0.004484305,-0.029033142,-0.02,295.36,333.8876569,135.6613347,126.91
2019-05-20,-0.002881844,0.043644692,0.033007335,0.013541107,0.010186161,0.018463303,0.007020623,0.028424232,-0.070692194,-0.055,-0.007903056,0.012889876,-0.03815261,0.022062519,-0.022706123,-0.023474178,-0.039432177,0.079963235,0.018093535,-0.033236994,-0.004120489,0,304.2,339.6590741,135.4507679,126.73
2019-05-13,-0.064269663,-0.00038261,0.023523524,-0.030729167,-0.008704735,-0.008978293,0.023349843,0.014051522,0.035060976,-0.012833169,-0.011972931,0.019499746,-0.015810277,0.037651231,0.002986746,0.052560647,-0.019183205,-0.004574588,0.014097136,0.050820004,0.011002019,0,305.45,339.7641047,134.2911678,128.24
2019-05-06,-0.028384279,0.027930728,0.002006018,0.02356328,-0.074444086,-0.024068323,-0.000897308,-0.007864164,-0.010184836,-0.035238095,-0.059255632,-0.00084712,-0.064695009,-0.003378244,0.014007193,-0.015915119,-0.062100968,0.037494116,-0.025937271,-0.006037432,-0.040844279,-0.02,302.13,338.1382895,135.2000762,129.49
2019-04-29,-0.006076389,0,-0.008453506,-0.030293631,-0.020826759,-0.001771479,-0.000896369,0.00179051,0.010289634,0.097178683,-0.004873294,0.005108578,0.050485437,0.003651327,0.005711022,-0.007023705,-0.02102271,-0.040964953,-0.017348426,-0.01798419,-0.003572968,0,315,343.5360403,136.64802,128.52
2019-04-22,0.024911032,0.023967762,0.034199023,-0.019663491,0.024571613,0.013237604,0.017791925,0.010859729,-0.016122985,0.023529412,-0.020992366,0.021748586,-0.040968343,0.012410266,-0.012593985,-0.007839721,-0.009566669,-0.010805921,-0.010595465,-0.01412567,0.012402267,0,316.13,343.5930806,139.1249301,129.65
2019-04-15,-0.008818342,-0.013706782,0.003095177,-0.006144857,0.019110379,-0.01448314,-0.013057137,-0.015151515,0.010227273,0.038888889,0.062880325,-0.017731275,0.005617978,-0.00780722,0.027820711,-0.029585799,0.033740565,-0.030977356,-0.006735403,0.011828487,0.001034548,0,312.25,342.8396504,140.1494149,129.41
2019-04-08,-0.019031142,-0.028560435,-0.023671619,-0.010663743,0.019140363,-0.000883685,-0.022016734,-0.014752371,-0.017857143,-0.100899101,0.007150153,0.001497625,-0.023765996,0.004050968,0.016097369,-0.009627459,0.017159728,0.071528777,-0.014724243,0.00148075,0.004085986,-0.01,311.93,342.0015592,139.5097709,128.01
2019-04-01,-0.026116259,0.027359275,0.014822387,0.010168126,0.035465925,0.005888889,-0.001319305,-0.001753156,0.012048193,0.002002002,0.037625861,-0.008274963,0.001831502,-0.016759817,0.060035376,0.003781513,0.094559628,-0.010180518,0.033876544,0.042610128,0.010355883,0.02,310.66,344.5572773,140.860772,127.19
2019-03-25,-0.029038855,-0.008257987,0.012681159,-0.000201309,0.051169591,-0.007717751,-0.017286042,0.012424565,0.002642507,0.001002004,0.015608181,-0.008832766,-0.007272727,-0.003145382,0.006703677,0.004219409,-0.003871006,0.005116302,0.020122441,0.012716281,0.024333349,0,307.48,339.1700472,140.9213297,125.38
2019-03-18,0.01242236,-0.008576986,0.00729927,0.040314136,0.010339734,0.000551572,0.025709221,0.029981718,-0.019977802,0.002008032,-0.035806954,0.003164494,-0.083333333,0.014066032,-0.01941249,0.06087735,-0.027908417,0.009863738,-0.008887925,-0.017410897,-0.011652953,0,300.17,338.1761089,141.6931352,127.11
2019-03-11,0.004993758,0.021505352,0.016428193,-0.014752914,0.028094153,0.004988914,-0.00044311,-0.002552881,0.020770393,0.039665971,0.01957672,0.024864908,0.030927835,0.013460562,0.024734239,0.03187067,0.059468419,0.003298846,0.011844725,0.036958369,0.01397064,0.02,303.71,338.255889,146.3013146,129.16
2019-03-04,-0.002076412,0.03953634,0.035106967,-0.003802672,-0.0197246,0.007483525,0.029653285,0.031990967,-0.007496252,-0.067185979,-0.034236076,0.008284304,-0.008517888,0.006078055,-0.020212437,0.001850995,-0.047468354,0.035121927,0.063447657,-0.021205821,-0.003435906,0,299.53,332.0188629,148.0570736,129.82
2019-02-25,0.018612521,0.00982444,-0.01698571,0.002782645,-0.002598367,-0.004226449,-0.003636364,0.006820765,-0.051209104,0.050226172,-0.037383178,0.004159348,-0.018394649,-0.003029862,0.013058922,-0.016385981,-0.013116839,-0.049605912,0.006810638,0.046107003,-0.00042929,0,300.56,331.5774085,148.5439135,129.51
2019-02-18,-0.013767209,0.008644331,0.023172414,0.004555337,-0.00296077,0.027425437,0.022780102,0.00802139,-0.004249292,0.007928634,0.025731584,0.015562472,0.027491409,0.022223496,0.014843087,-0.018758374,0.024312239,-0.019545477,-0.006069048,-0.025847458,0.007751358,0.01,300.69,332.5446138,146.8189706,129.77
2019-02-11,0.023484202,-0.005660403,0.009468115,0.01845213,0.042840602,-0.03089701,-0.008755806,0.02626421,0.027656477,0.028542329,0.032291667,-0.000444444,-0.013559322,0.005628086,0.030932342,0.034658041,0.057510148,-0.004975147,0.051288344,0.135707411,0.024942725,0.02,298.38,330.2084829,148.2990314,132.09
2019-02-04,-0.008047438,-0.006663915,0.002512563,-0.01933616,0.023706045,0.028708134,-0.00183988,-0.013152805,-0.024840312,-0.037291501,-0.002079002,0.019021739,-0.029605263,0.029186749,-0.042991632,0.002315887,-0.034617915,0.039492242,-0.006339869,0.00483559,-0.004927181,0,291.11,322.7776259,145.8183131,130.31
2019-01-28,0.045152722,0.059576344,0.01300905,0.024036425,0.13752809,0.022481072,0.019221753,-0.004237288,0.011849192,0.112445462,-0.012827091,0.024594015,0.013333333,0.020780781,-0.048187973,0.016957136,0.019986675,-0.03053783,0.011343995,0.021486787,0.031088795,0.02,292.56,324.0255576,146.2653151,127.04
2019-01-21,-0.003528893,0.018426993,0.001132503,0.030779306,-0.047109208,0.002920561,0.008987749,-0.021853806,0.00650524,0.011037546,0.002056555,0.003492363,0.054481547,-0.010733148,-0.002977963,0.046328241,0.011455607,0.077603142,-0.056318407,0.01225,-0.010132782,0.01,283.73,316.4622267,146.9240483,126.19
2019-01-14,-0.018189693,0,0.022286541,0.012152011,0.020541958,0.011700745,0.031219463,0.020769231,0.038273921,0.013422747,0.00257732,0.023593947,-0.012152778,0.002162586,0.030904625,0.006947891,0.023801291,0.040367962,-0.018277336,0.054574216,0.035198124,0.02,286.64,314.1853891,146.9699453,126.54
2019-01-07,0.078971963,0.015286361,-0.021523648,-0.001323919,0.019153675,-0.008902425,0.014851435,0.008533747,0.047974833,0.086269701,0.005702436,0.005752589,0.111969112,0.018431623,-0.014820042,0.009771987,0.062293882,0.051020325,-0.023427041,0.051858014,0.011871959,0.03,276.89,309.4404807,148.8224813,127.03
2018-12-31,0.008958039,0.005967354,0.021405843,0.054443927,0.054981203,-0.008708778,0.013801858,0.0222046,0.035845214,0.095872211,0.019017433,-0.007847753,-0.038961039,-0.001100046,0.014939118,0.06256656,0.014875419,-0.023597195,0.078181381,0.031759657,0.017845739,0.02,273.64,301.6305919,147.0756734,123.17
2018-12-24,-0.018963922,-0.031777751,-0.013694722,-0.031109107,-0.009771987,-0.017679936,-0.054791319,-0.027381411,-0.018784972,0.050349673,0.026572668,-0.032220989,0.018903592,-0.007983459,0.000409458,-0.006612007,0.027512349,-0.022051308,-0.026691619,-0.006255331,0.066484605,-0.01,268.85,294.9268312,146.448784,125.14
2018-12-17,-0.007801744,-0.000222186,-0.00284495,-0.033551198,-0.160546875,-0.033939394,0.000474608,0.033479474,-0.030608291,0.007042265,-0.049484536,-0.041262114,-0.00750469,-0.039340123,-0.023295341,-0.031754161,-0.018011212,0.082731816,-0.055924025,-0.066117897,-0.082315182,-0.02,252.09,297.9363172,146.2449903,125.22
2018-12-10,0.000459137,0.020634934,0.065797453,0.037170941,0.039382866,0.008445383,0.043069255,0.056866049,0.064329897,0.012838733,0.029177719,-0.011343805,-0.081034483,-0.008859215,0.023746162,0.03361567,0.026579329,-0.018528637,-0.023948135,0.004266667,-0.0329837,0.02,274.7,305.2388605,146.8143452,126.74
2018-12-03,-0.005933364,0.028211719,0.00091047,-0.020798761,-0.044978674,0.016032517,0.026422815,-0.008768267,-0.023752013,-0.06533322,-0.070512821,0.0099141,-0.056910569,0.006328721,-0.045525596,-0.008919203,-0.096729257,0.034385598,-0.007494711,-0.041411043,-0.054529114,-0.02,284.07,300.3925387,146.837786,125.65
2018-11-26,-0.020125224,-0.01560711,-0.004531722,0.000221312,0.057400574,0.020979827,-0.001015279,0.018065887,0.027295285,-0.00924707,0.02320888,0.032060005,0.018211921,0.024699758,0.020131553,0.01463934,0.03158646,-0.058885967,-0.000214044,0.019546521,0.044112105,0.01,300.45,306.130364,148.523473,128.85
2018-11-19,0,-0.033924585,-0.009575105,-0.011809732,0.04052901,0.000807568,-0.016966067,0.045555556,-0.009016393,-0.056109689,-0.015888779,-0.028066298,-0.016286645,-0.016963246,-0.009085522,-0.016749542,-0.001791473,-0.032837327,-0.015180287,-0.028853455,-0.005945767,-0.01,287.76,303.1230663,150.9635807,129.36
2018-11-12,-0.029934924,-0.009444296,0.017351598,0.046099291,-0.031404959,0.01285347,0.009571839,0.003792104,-0.029821074,-0.065268121,-0.000496278,0.014346536,-0.012861736,0.021692366,-0.009391509,0.033540709,-0.018290476,0.067945205,-0.006701571,-0.001011378,-0.012730678,0,289.48,306.68385,152.0717241,129.13
2018-11-05,-0.001732352,0.077123196,0.04418309,0.011337344,0.224448492,0.03620293,0.071814255,0.017245292,0.055835432,-0.076426233,-0.013222331,0.050388508,0.00974026,0.050014894,-0.006415241,0.044350282,-0.068174427,-0.036939365,0.032432432,-0.028016712,-0.002999407,0.02,293.21,306.4912693,153.8762612,129.71
2018-10-29,0.021229544,0.021261218,-0.001903553,0.019219432,-0.016716418,0.008548052,0.003250325,0.006164384,0.037908497,-0.177876164,0.046642747,-0.009099393,0.086419753,-0.010241968,0.02982983,0.028770706,0.110666155,-0.07244246,0.082884596,0.084777393,0.036117754,0.01,294.09,299.1006457,153.8528852,130.59
2018-10-22,-0.016956522,-0.014289117,0.004141446,-0.011538462,0.029080483,-0.010392749,0.005994496,-0.011286682,-0.022155944,-0.100318434,-0.07006673,-0.027014711,-0.020725389,-0.020581159,-0.003590664,-0.049710025,-0.07038913,0.031818259,-0.09339847,-0.046032553,-0.04054407,-0.03,283.84,294.6907072,153.6542873,128.17
2018-10-15,0.030927835,0.033981748,0.046333333,0.03874092,0.024333963,0.034504313,0.063768116,0.033115672,0.004708904,0.0194805,-0.013170273,0.03744701,-0.020304569,0.024208833,0.005616851,0.032800913,-0.052277064,-0.083757587,0.02013861,-0.017736697,0.00222309,0.01,295.84,302.5170045,155.4210073,128.58
2018-10-08,-0.003127793,-0.043345098,-0.054820416,-0.041874493,-0.001257071,-0.017321867,-0.07926346,-0.03052227,-0.078500986,-0.065250373,-0.060954064,-0.026370144,-0.079439252,-0.017462413,-0.05300152,-0.062065276,-0.066746536,0.026603398,-0.015561714,-0.087323301,-0.046626408,-0.04,295.18,298.5925823,157.8726222,131.17
2018-10-01,-0.023560209,-0.027045584,0.001577785,-0.018332954,-0.084755513,0.017245689,0.006716819,0.0024932,0.000789578,0.167404815,-0.041895895,0.024430374,-0.024316109,0.028460548,-0.046031171,-0.12088429,-0.047333919,0.063131316,-0.032783505,-0.03857957,-0.013402817,-0.01,309.62,311.9699252,159.4329741,131.62
2018-09-24,0.015057573,0.046282945,-0.021611609,-0.019866071,-0.085087719,0.002505638,-0.002144718,-0.047701273,0.003565769,-0.07230897,-0.027972028,-0.015267176,0.032967033,-0.018505435,0.003272727,-0.005147403,-0.028800869,0.015384564,-0.002878269,-0.018713702,0.002439771,-0.01,313.82,315.0140413,159.3102443,132.52
2018-09-17,0.041512915,0.027093596,0.03648,0.020849949,-0.008695652,-0.023011016,-0.007714818,0.025453741,0.017741935,-0.040220851,0.014607679,-0.013689299,0.009508716,-0.01664265,0.00456621,-0.00697026,0.052156158,0.068493151,0.001853759,0.036104301,0.005806294,0.01,313.06,318.9526115,158.8370514,133.01
2018-09-10,-0.134530938,0.004950495,-0.000319898,-0.008248588,-0.096976835,-0.009336729,-0.021603281,0.026351658,0.011831905,0.022580664,0.034989201,0.012942038,-0.003159558,0.009006298,0.013138416,-0.008294931,0.022341375,0.054303901,0.01505325,0.024663165,0.004304026,0,311.25,315.1787002,158.8348064,131.94
2018-09-03,-0.000399042,-0.004926108,-0.026471504,-0.034685864,-0.003910833,0.015140325,-0.00414733,0.033333333,-0.029691211,-0.041731084,-0.015312633,0.010037348,-0.042360061,0.011757789,-0.034482759,-0.010036496,-0.044950179,0.006395261,-0.013814392,-0.030980305,-0.007612525,-0.01,309.92,315.6572111,161.0839327,133.2
2018-08-27,0.0019992,-0.00024626,-0.011695906,-0.031071655,-0.016160062,-0.002088196,-0.015313885,-0.03291714,-0.032924962,0.035200006,0.002986348,-0.007874016,0.0328125,-0.01505494,-0.003915287,0.01622624,0.017366136,0.021377732,-0.005128205,0.006234692,0.00182897,0,312.3,319.8348256,161.7405459,131.74
2018-08-20,-0.011462451,-0.002211287,-0.000307692,-0.003055526,0.060383517,-0.010573651,-0.001783439,-0.004519774,-0.001147228,0.016260189,0.039929015,-0.009405827,-0.036144578,-0.014100611,0.020893895,0.029103053,-0.001445087,0.032495433,0.006607475,0.007176497,0.01438718,0.01,311.73,320.4787902,160.92419,130.91
2018-08-13,-0.004329004,-0.018567668,-0.003373198,0.02738688,0.025952281,0.01718383,-0.000509295,-0.009845603,-0.000382263,-0.036805006,-0.002213369,0.020365145,-0.060820368,0.024805524,-0.004881577,0.009147809,-0.029453015,-0.034339847,0.026276775,-0.004465282,0.012655111,0,307.3,318.6197725,163.6366137,131.53
2018-08-06,0.010337972,0.071022725,-0.006701188,-0.031960599,0.009721048,-0.008093194,-0.001017604,-0.012593902,-0.027509294,-0.028158278,-0.005284016,-0.000935384,-0.023480663,-0.001285422,-0.014257708,-0.02212806,0.003095121,0.008960544,0.001485569,-0.016469038,-0.008923584,0,303.46,319.5603545,167.5686362,133.77
2018-07-30,-0.004748714,-0.021480919,-0.010250226,-0.021029955,-0.003789474,0.005672709,-0.008575031,-0.04028838,-0.049469965,0.006125568,-0.008296943,-0.004191919,-0.021621622,0.024973027,-0.067785346,-0.049239033,-0.006152159,0.010869596,0.004262596,-0.004154822,0.016753002,-0.01,306.2,321.0895656,168.6215788,132.41
2018-07-23,-0.073340667,-0.021755224,-0.008963251,0.016157615,-0.019000413,0.005455673,0.006856272,-0.038728088,0.057943925,-0.004573225,0.025985663,0.009402868,0.075581395,-0.017591363,0.029416795,0.007213706,0.060812814,0.058146967,0.036447935,0.016222222,-0.00089222,0.01,301.15,325.4699189,167.3264791,130.79
2018-07-16,-0.016943043,-0.018918235,0.002095808,-0.002702984,0.061376589,0.000372116,-0.003794485,0.006978654,-0.011090573,-0.05543552,0.031900139,-0.009084533,0.02994012,0.00265453,0.00119863,0.027327466,0.010794621,0.039867076,-0.015869565,0.018560435,0.003078743,0,301.42,321.9017727,169.1713715,131.88
2018-07-09,-0.009285714,0.016518693,-0.04105656,-0.023451777,-0.019767942,-0.012251899,-0.009273283,-0.002661208,-0.004416636,0.002888046,0.003712297,-0.020757299,0.077419355,-0.004638553,0.017067224,-0.016848816,0.030593306,0.097738877,-0.023561897,0.019381634,0.005181727,0,300.49,320.3125859,167.6987738,127.58
